task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
2,hu-worker-c23,dd/cfc274,nf-ddcfc2747638adf4b80fcde9f893fd97,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1713162977570,1713162988000,1713162988000,10430,0,-,74.4,0.0,3264512,5640192,3264512,5644288,713983,6241,279,18,8192,16384,2,2,/input/data/work/dd/cfc2747638adf4b80fcde9f893fd97,true,-,25,13,41,88
3,hu-worker-c40,e8/078455,nf-e8078455dade6c0cfb352ae4b886d0b4,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1713162977682,1713162984000,1713162999000,21318,14000,-,99.3,0.4,1034543104,1046675456,1034543104,1046679552,4064228306,838279422,496316,104481,4231168,838287360,105,1002,/input/data/work/e8/078455dade6c0cfb352ae4b886d0b4,true,-,8,1,4,41
1,hu-worker-c43,ee/3ee8cc,nf-ee3ee8cc715e2d84d8f744d3f8f01c11,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1713162977627,1713162982000,1713162993000,15373,11000,-,99.5,0.0,4853760,12550144,4853760,12554240,3147402371,5953,48260,20,921600,16384,20,780,/input/data/work/ee/3ee8cc715e2d84d8f744d3f8f01c11,true,-,7,1,4,42
47,hu-worker-c23,56/98272c,nf-5698272cc0e6071854e91acda8598ffa,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1713162994801,1713162999000,1713163066000,71199,66000,-,201.9,0.4,1215143936,5049425920,1219461120,5054844928,1417782484,3669189,2736061,11226,151552,4239360,12,7,/input/data/work/56/98272cc0e6071854e91acda8598ffa,true,-,5,2,3,24
18,hu-worker-c43,19/97c50a,nf-1997c50a2f05e99329a2c43c5d350001,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1713162994686,1713162992000,1713163096000,101314,103000,-,201.0,0.4,1211543552,5117587456,1212616704,5121425408,2183674879,3676836,4231880,11194,4329472,4419584,9,4,/input/data/work/19/97c50a2f05e99329a2c43c5d350001,true,-,6,1,3,27
30,hu-worker-c23,64/939e5f,nf-64939e5f4814e265119fc66f9247b1d2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1713162994495,1713162999000,1713163106000,111505,106000,-,200.3,0.4,1199661056,5049425920,1199661056,5053779968,2256971926,3675335,4375042,11284,0,4415488,11,9,/input/data/work/64/939e5f4814e265119fc66f9247b1d2,true,-,6,1,4,27
7,hu-worker-c43,b9/127d7b,nf-b9127d7b1f087b45a96bafd7b9a1a844,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1713162994221,1713162992000,1713163109000,114779,116000,-,200.9,0.4,1188892672,5049425920,1193508864,5049430016,2508431921,3693324,4866149,11311,2822144,4526080,44,0,/input/data/work/b9/127d7b1f087b45a96bafd7b9a1a844,true,-,6,1,3,21
9,hu-worker-c43,91/81c6ca,nf-9181c6cafa53a44a1b7b84c0c2dc0570,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1713162994916,1713162993000,1713163110000,115084,116000,-,199.4,0.5,1229852672,5253910528,1238528000,5316829184,2508431396,3693312,4866146,11353,0,4489216,12,8,/input/data/work/91/81c6cafa53a44a1b7b84c0c2dc0570,true,-,5,2,3,27
17,hu-worker-c40,84/338a8e,nf-84338a8e017e5cda1a4a3245f53636ea,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1713162995031,1713163001000,1713163116000,120969,114000,-,203.3,0.4,1101766656,4971442176,1102106624,4971446272,1740178441,3670766,3365687,11272,24027136,4415488,13,8,/input/data/work/84/338a8e017e5cda1a4a3245f53636ea,true,-,8,1,3,24
41,hu-worker-c23,c1/ee0283,nf-c1ee028320c39e3a97966b78d61ca834,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1713162994189,1713162998000,1713163116000,121811,117000,-,199.5,0.4,1193164800,5117587456,1193230336,5180506112,2507997493,3695808,4865330,11280,2924544,4497408,41,0,/input/data/work/c1/ee028320c39e3a97966b78d61ca834,true,-,6,1,4,28
