task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
1,hu-worker-c29,d8/95e317,nf-d895e3174ccff17973c7874240d8b5df,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1712936447732,1712936448000,1712936448000,268,0,-,100.0,0.0,11706368,16969728,11706368,20443136,713999,6242,279,18,8192,16384,3,1,/input/data/work/d8/95e3174ccff17973c7874240d8b5df,true,-,29,12,40,93
2,hu-worker-c29,5e/25a541,nf-5e25a54107a7ed9b41d9e015e57517a9,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1712936447791,1712936448000,1712936467000,19209,19000,-,100.0,0.0,4718592,12550144,4718592,12554240,3147402976,5955,48261,20,8192000,16384,26,689,/input/data/work/5e/25a54107a7ed9b41d9e015e57517a9,true,-,7,2,4,43
3,hu-worker-c23,24/fc450e,nf-24fc450e53f705836d111c22b73af637,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1712936447848,1712936452000,1712936464000,16152,11000,-,96.6,0.4,1174724608,1186750464,1174724608,1186754560,4064228246,838279421,496316,104481,5865472,838287360,150,1022,/input/data/work/24/fc450e53f705836d111c22b73af637,true,-,7,2,4,42
53,hu-worker-c43,24/171ecf,nf-24171ecf8a61cd89d582a99544ce72a6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712936454243,1712936462000,1712936587000,132757,116000,-,199.8,0.4,1209430016,5049425920,1211424768,5053493248,2507996881,3695795,4865328,11280,19980288,4427776,6,0,/input/data/work/24/171ecf8a61cd89d582a99544ce72a6,true,-,5,1,5,27
64,hu-worker-c23,b3/88d005,nf-b388d0054b25bc1f106217dfe0cc1b43,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712936454318,1712936454000,1712936589000,134682,125000,-,201.2,0.4,1092546560,4696698880,1092915200,4697595904,2739940488,3707920,5318342,11294,48402432,4501504,123,2,/input/data/work/b3/88d0054b25bc1f106217dfe0cc1b43,true,-,5,1,5,25
43,hu-worker-c23,69/640d50,nf-69640d502d33fa54bbe520ea7d52c5f9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712936454356,1712936455000,1712936589000,134644,128000,-,200.5,0.4,1096323072,4903280640,1096581120,4968296448,2711661235,3695988,5263114,11279,6848512,4509696,9,5,/input/data/work/69/640d502d33fa54bbe520ea7d52c5f9,true,-,6,1,3,27
10,hu-worker-c43,2e/5406ab,nf-2e5406ab2068485e9ca09d936cb74b1c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712936454813,1712936462000,1712936587000,132187,120000,-,200.2,0.4,1093226496,4833021952,1093681152,4898037760,2589103418,3695788,5023744,11312,0,4431872,6,1,/input/data/work/2e/5406ab2068485e9ca09d936cb74b1c,true,-,5,2,3,26
12,hu-worker-c29,b3/414523,nf-b341452377047e696660d4d57113e710,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712936454204,1712936454000,1712936596000,141796,140000,-,203.8,0.4,1087750144,4764860416,1087750144,4831973376,1740179221,3670766,3365691,11314,19636224,4521984,5,0,/input/data/work/b3/41452377047e696660d4d57113e710,true,-,6,1,3,26
17,hu-worker-c23,8f/6d6121,nf-8f6d612180c6387333b04b5b803305e9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712936454735,1712936455000,1712936601000,146265,145000,-,193.8,0.4,1206013952,5049425920,1223712768,5054853120,2978870697,3686627,5784997,11338,4194304,4579328,9,6,/input/data/work/8f/6d612180c6387333b04b5b803305e9,true,-,5,2,3,28
46,hu-worker-c43,d6/d07325,nf-d6d07325266b7f84ec3b052579942e0c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712936454464,1712936462000,1712936602000,147536,138000,-,196.8,0.4,1094639616,4833021952,1095081984,4900134912,2938868191,3692529,5706870,11315,20398080,4542464,126,2,/input/data/work/d6/d07325266b7f84ec3b052579942e0c,true,-,5,2,3,20
