task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
7,hu-worker-c40,50/f35c9c,nf-50f35c9c321320aab3e861ccd9b63907,task_baseline_cycles,-,task_baseline_cycles (7),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445604,1714434457000,1714434479000,33396,21868,-,673.5,0.0,89509888,1490014208,89509888,1490014208,20852421,90193036,1357,932,0,90193920,49,2450,/input/data/work/50/f35c9c321320aab3e861ccd9b63907,true,-,4,1,5,20
11,hu-worker-c40,25/2a301d,nf-252a301db546fee87f03f47c1a222399,task_baseline_cycles,-,task_baseline_cycles (11),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445457,1714434457000,1714434484000,38543,27300,-,682.0,0.0,89718784,1490010112,89718784,1490010112,21126092,250013144,1357,2492,0,250015744,38,977,/input/data/work/25/2a301db546fee87f03f47c1a222399,true,-,6,1,4,31
171,hu-worker-c23,02/86d054,nf-0286d05491ad0d644c7eda306fb8a553,task_cycles,-,task_cycles (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,7,-,-,21077552005,1,1714434469397,1714434470000,1714434492000,22603,22011,-,644.3,0.0,88092672,1483808768,88092672,1483808768,117337576,90265144,1374,933,4096,90267648,154,3127,/input/data/work/02/86d05491ad0d644c7eda306fb8a553,true,-,8,1,4,30
170,hu-worker-c43,68/b2aaf8,nf-68b2aaf82b657d56fc70491b3df83fa2,task_fertilizer_increase_cycles,-,task_fertilizer_increase_cycles (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,7,-,-,21184926188,1,1714434469458,1714434466000,1714434487000,17542,20916,-,651.7,0.0,88141824,1483931648,88141824,1483931648,116022147,90307931,1374,934,4194304,90308608,80,2104,/input/data/work/68/b2aaf82b657d56fc70491b3df83fa2,true,-,13,1,3,43
42,hu-worker-c40,87/2b38a5,nf-872b38a55ad6bf14043ea3aa63c674d2,task_baseline_cycles,-,task_baseline_cycles (42),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434447222,1714434482000,1714434503000,55778,20164,-,642.6,0.0,89772032,1490014208,89772032,1490014208,20852420,212991723,1357,2131,4194304,212992000,31,250,/input/data/work/87/2b38a55ad6bf14043ea3aa63c674d2,true,-,6,0,5,32
51,hu-worker-c40,d7/c3e20f,nf-d7c3e20feefafde2d72756efeaf0d0bf,task_baseline_cycles,-,task_baseline_cycles (51),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434447658,1714434487000,1714434508000,60342,20312,-,670.9,0.0,89845760,1490010112,89845760,1490010112,20852423,229321373,1357,2290,0,229322752,27,496,/input/data/work/d7/c3e20feefafde2d72756efeaf0d0bf,true,-,7,1,7,35
82,hu-worker-c40,53/d86d1e,nf-53d86d1ed4ddc7bf8212b7a30196c7e4,task_baseline_cycles,-,task_baseline_cycles (82),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434447904,1714434505000,1714434523000,75096,17761,-,667.2,0.0,89792512,1490010112,89792512,1490010112,20852421,184485898,1357,1852,0,184487936,505,428,/input/data/work/53/d86d1ed4ddc7bf8212b7a30196c7e4,true,-,8,1,4,29
81,hu-worker-c40,13/24bfd2,nf-1324bfd24d15647b39672a24fd798061,task_baseline_cycles,-,task_baseline_cycles (81),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434449134,1714434511000,1714434530000,80866,18978,-,683.9,0.0,89657344,1490141184,89657344,1490141184,20852422,90194638,1357,932,8388608,90193920,25,546,/input/data/work/13/24bfd24d15647b39672a24fd798061,true,-,6,0,4,28
111,hu-worker-c40,ed/7688f2,nf-ed7688f2d3d71d19d5e9edac92024f6e,task_baseline_cycles,-,task_baseline_cycles (111),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434450332,1714434526000,1714434545000,94668,18163,-,665.8,0.0,89624576,1490010112,89624576,1490010112,20852421,90195193,1357,932,8388608,90193920,26,431,/input/data/work/ed/7688f2d3d71d19d5e9edac92024f6e,true,-,8,0,4,25
166,hu-worker-c40,eb/211818,nf-eb21181846f3bc71d2315c242d1d62f2,task_baseline_cycles,-,task_baseline_cycles (166),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434452772,1714434533000,1714434551000,98228,17076,-,699.1,0.0,89837568,1490010112,89837568,1490010112,20852419,112316272,1357,1148,0,112320512,337,273,/input/data/work/eb/21181846f3bc71d2315c242d1d62f2,true,-,6,1,4,29
3,hu-worker-c40,6b/595906,nf-6b595906fa4adf82df082396f92817e9,task_baseline_cycles,-,task_baseline_cycles (3),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445280,1714434456000,1714434550000,104720,93445,-,749.0,0.0,90202112,1490141184,90202112,1490141184,24600616,90193373,1358,932,4198400,90193920,47,3409,/input/data/work/6b/595906fa4adf82df082396f92817e9,true,-,7,1,5,35
23,hu-worker-c29,1c/427298,nf-1c4272981cce28ea46d69ee39cbd3443,task_baseline_cycles,-,task_baseline_cycles (23),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445373,1714434446000,1714434549000,103627,102602,-,730.4,0.0,89862144,1490026496,89862144,1490026496,22815691,148174906,1357,1498,0,148176896,28,13037,/input/data/work/1c/4272981cce28ea46d69ee39cbd3443,true,-,6,1,4,32
2,hu-worker-c43,61/858711,nf-618587111ef4cb2e19db426fe2277b6d,task_baseline_cycles,-,task_baseline_cycles (2),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445490,1714434445000,1714434543000,97510,97304,-,754.5,0.0,89858048,1490010112,89858048,1490010112,24509340,96306721,1358,991,0,96309248,34,3917,/input/data/work/61/8587111ef4cb2e19db426fe2277b6d,true,-,6,1,4,21
128,hu-worker-c40,e6/9c306b,nf-e69c306b412546cbf71ceb6f26910e34,task_baseline_cycles,-,task_baseline_cycles (128),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434451249,1714434553000,1714434576000,124751,22938,-,690.9,0.0,89808896,1490010112,89808896,1490010112,21076025,156605180,1357,1580,4194304,156610560,412,553,/input/data/work/e6/9c306b412546cbf71ceb6f26910e34,true,-,7,0,3,30
21,hu-worker-c40,f5/6cf0f3,nf-f56cf0f384956aa91983cedb2983bc7e,task_baseline_cycles,-,task_baseline_cycles (21),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434446791,1714434547000,1714434569000,122209,21758,-,687.8,0.0,89714688,1490018304,89714688,1490018304,21065038,192064983,1357,1926,4194304,192065536,29,440,/input/data/work/f5/6cf0f384956aa91983cedb2983bc7e,true,-,5,1,5,119
129,hu-worker-c40,11/279120,nf-11279120e334e4a19cc9f7ae4c1fec04,task_baseline_cycles,-,task_baseline_cycles (129),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434451208,1714434557000,1714434580000,128792,22496,-,704.5,0.0,89780224,1490010112,89780224,1490010112,21104271,183590860,1357,1844,8388608,183595008,530,496,/input/data/work/11/279120e334e4a19cc9f7ae4c1fec04,true,-,7,1,7,29
28,hu-worker-c23,88/73f9d0,nf-8873f9d0c40f9ad149729cd4e53bab20,task_baseline_cycles,-,task_baseline_cycles (28),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445230,1714434452000,1714434571000,125770,119468,-,740.7,0.0,89829376,1490010112,89829376,1490010112,25689899,90194042,1358,932,0,90193920,38,8519,/input/data/work/88/73f9d0c40f9ad149729cd4e53bab20,true,-,38,14,41,90
29,hu-worker-c23,f9/197599,nf-f91975990d308b97b1d66f8c4bfc3012,task_baseline_cycles,-,task_baseline_cycles (29),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445414,1714434452000,1714434572000,126586,119727,-,741.7,0.0,89763840,1490010112,89763840,1490010112,25561109,138177037,1358,1400,0,138182656,34,10388,/input/data/work/f9/1975990d308b97b1d66f8c4bfc3012,true,-,5,1,4,31
14,hu-worker-c23,7a/f90264,nf-7af9026420b455cb9a696069229a3761,task_baseline_cycles,-,task_baseline_cycles (14),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445573,1714434452000,1714434581000,135427,129100,-,752.6,0.0,89509888,1490010112,89509888,1490010112,26560559,151052873,1358,1526,0,151056384,34,10749,/input/data/work/7a/f9026420b455cb9a696069229a3761,true,-,6,1,5,29
46,hu-worker-c43,a3/7e94a6,nf-a37e94a6d67681614ff18a224a40c720,task_baseline_cycles,-,task_baseline_cycles (46),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434447415,1714434546000,1714434571000,123585,24703,-,729.6,0.0,89657344,1490010112,89657344,1490010112,21126557,226953944,1357,2267,0,226955264,37,1922,/input/data/work/a3/7e94a6d67681614ff18a224a40c720,true,-,7,1,9,31
27,hu-worker-c43,5b/6e110b,nf-5b6e110bf9fdc7f25769e554aaf2aef4,task_baseline_cycles,-,task_baseline_cycles (27),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445330,1714434445000,1714434587000,141670,141421,-,754.0,0.0,89489408,1490006016,89489408,1490006016,26762787,111994821,1358,1145,0,111996928,44,5743,/input/data/work/5b/6e110bf9fdc7f25769e554aaf2aef4,true,-,6,1,5,37
65,hu-worker-c40,37/2c8a14,nf-372c8a1467c4edb5074d3578a4d66132,task_baseline_cycles,-,task_baseline_cycles (65),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434448381,1714434572000,1714434603000,154619,30864,-,706.8,0.0,89608192,1490010112,89608192,1490010112,21390463,176447941,1357,1774,4194304,176447488,32,851,/input/data/work/37/2c8a1467c4edb5074d3578a4d66132,true,-,6,1,3,23
18,hu-worker-c43,7e/9eae6a,nf-7e9eae6ac213653f8ae95c2d5bf813b4,task_baseline_cycles,-,task_baseline_cycles (18),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445643,1714434445000,1714434598000,152357,153005,-,733.1,0.0,89939968,1490006016,89939968,1490006016,27199310,134556959,1358,1365,0,134561792,42,8441,/input/data/work/7e/9eae6ac213653f8ae95c2d5bf813b4,true,-,5,1,4,28
9,hu-worker-c40,6c/c2a7cc,nf-6cc2a7cce10abe26c7774f42ec9820dd,task_baseline_cycles,-,task_baseline_cycles (9),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434445974,1714434579000,1714434611000,165026,31389,-,669.5,0.0,89849856,1490006016,89849856,1490006016,21429873,179919670,1357,1808,0,179924992,29,676,/input/data/work/6c/c2a7cce10abe26c7774f42ec9820dd,true,-,5,1,4,29
40,hu-worker-c29,9e/fe3e3e,nf-9efe3e3e9f0636c403b83dd087c939c9,task_baseline_cycles,-,task_baseline_cycles (40),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434447138,1714434552000,1714434600000,152862,47368,-,741.7,0.0,89837568,1490010112,89837568,1490010112,21276145,210671780,1357,2108,0,210673664,20,11401,/input/data/work/9e/fe3e3e9f0636c403b83dd087c939c9,true,-,5,1,4,27
91,hu-worker-c23,1f/0bdeed,nf-1f0bdeedbd8089952f35e0d774ae623a,task_baseline_cycles,-,task_baseline_cycles (91),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714434449523,1714434574000,1714434608000,158477,32636,-,726.0,0.0,89640960,1490010112,89640960,1490010112,21592769,180109135,1357,1810,4096,180109312,31,3185,/input/data/work/1f/0bdeedbd8089952f35e0d774ae623a,true,-,7,1,3,30
