task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
25,hu-worker-c43,56/936edf,nf-56936edf59e174cd90ebe4d2f329aa64,task_mProject,-,task_mProject (25),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,12,-,-,23396834345,1,1714658023910,1714658028000,1714658107000,83090,77870,-,984.9,0.0,93224960,1514827776,97271808,1514827776,44172147,178792450,1407,1795,0,178790400,36,1261,/input/data/work/56/936edf59e174cd90ebe4d2f329aa64,true,-,6,1,5,32
28,hu-worker-c43,4f/a06c35,nf-4fa06c35405782dc9ffdabde6c95d4a4,task_mProject,-,task_mProject (28),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,12,-,-,23396834345,1,1714658024074,1714658029000,1714658107000,82926,78162,-,1155.7,0.0,97366016,1514827776,97366016,1514827776,61542619,161267493,1411,1624,0,161267712,30,1370,/input/data/work/4f/a06c35405782dc9ffdabde6c95d4a4,true,-,6,0,6,28
29,hu-worker-c23,5b/c988a5,nf-5bc988a552cb75c985fa2cd4500e5f99,task_mProject,-,task_mProject (29),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,12,-,-,23396834345,1,1714658023771,1714658034000,1714658115000,91229,80695,-,1065.4,0.0,93474816,1514823680,97472512,1514823680,31659308,114456016,1404,1167,0,114454528,31,3653,/input/data/work/5b/c988a552cb75c985fa2cd4500e5f99,true,-,36,14,41,91
15,hu-worker-c23,b3/9096c5,nf-b39096c565039db2f88a1825f697717a,task_mProject,-,task_mProject (15),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,12,-,-,23396834345,1,1714658023952,1714658034000,1714658117000,93048,82443,-,1067.7,0.0,93200384,1514823680,97206272,1514823680,56408945,111204402,1410,1135,0,111206400,36,4454,/input/data/work/b3/9096c565039db2f88a1825f697717a,true,-,5,1,4,31
21,hu-worker-c40,ed/1a914a,nf-ed1a914a18c0e09470f62ce5fa4c9b1a,task_mProject,-,task_mProject (21),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,12,-,-,23396834345,1,1714658023865,1714658036000,1714658143000,119135,106733,-,1075.4,0.0,97292288,1514823680,97292288,1514823680,79914095,132131142,1415,1340,0,132132864,48,5827,/input/data/work/ed/1a914a18c0e09470f62ce5fa4c9b1a,true,-,5,1,5,40
16,hu-worker-c40,7b/7c2af5,nf-7b7c2af59e63aa957005f49a1e0f858f,task_mProject,-,task_mProject (16),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,12,-,-,23396834345,1,1714658024033,1714658036000,1714658145000,120967,109327,-,1090.8,0.0,93593600,1514823680,97714176,1514823680,81978215,41394993,1416,454,4194304,41394176,49,8014,/input/data/work/7b/7c2af59e63aa957005f49a1e0f858f,true,-,5,0,4,29
2,hu-worker-c29,28/0fc36d,nf-280fc36d74d673d9af9d49578fa54cae,task_mProject,-,task_mProject (2),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,12,-,-,23396834345,1,1714658023813,1714658024000,1714658165000,141187,140921,-,1082.8,0.0,93700096,1514958848,97742848,1514958848,57975772,97291177,1410,1000,0,97292288,406,9033,/input/data/work/28/0fc36d74d673d9af9d49578fa54cae,true,-,6,1,4,28
22,hu-worker-c29,f1/94e439,nf-f194e439a4dbd656ffd65407bcd1d765,task_mProject,-,task_mProject (22),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,12,-,-,23396834345,1,1714658023993,1714658024000,1714658171000,147007,146697,-,1068.1,0.0,93650944,1514840064,97652736,1514840064,54328286,156916089,1409,1582,0,156917760,304,11198,/input/data/work/f1/94e439a4dbd656ffd65407bcd1d765,true,-,6,1,4,29
229,hu-worker-c40,6b/662c9f,nf-6b662c9f9ef8c7d0ad865a8a53764212,task_mDiffFit,-,task_mDiffFit (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2201170739,1,1714658172595,1714658185000,1714658191000,18405,5683,-,108.4,0.0,75882496,1446567936,75882496,1446567936,286240446,2017,1313,29,0,4096,47,145,/input/data/work/6b/662c9f9ef8c7d0ad865a8a53764212,true,-,4,1,5,34
170,hu-worker-c43,2d/38c4eb,nf-2d38c4eb0fd6f4950e0d2804a849c441,task_mProject,-,task_mProject (170),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,12,-,-,23396834345,1,1714658031638,1714658110000,1714658188000,156362,78053,-,1003.9,0.0,97300480,1514827776,97300480,1514827776,16992264,179043131,1400,1798,0,179044352,32,908,/input/data/work/2d/38c4eb0fd6f4950e0d2804a849c441,true,-,7,1,4,27
