task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
3,hu-worker-c43,91/ae5f05,nf-91ae5f0570f33167cd90e3871f8584c2,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1712953873778,1712953882000,1712953882000,8222,0,-,77.1,0.0,3133440,5640192,3133440,5644288,713378,6240,278,18,8192,16384,2,0,/input/data/work/91/ae5f0570f33167cd90e3871f8584c2,true,-,7,2,3,45
1,hu-worker-c23,40/51ee93,nf-4051ee936c0ac6cb1c7baa0e7daf6f05,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,6442450944,1,1712953873718,1712953875000,1712953887000,13282,11000,-,95.9,0.4,1174663168,1186750464,1174663168,1186754560,4064228247,838279421,496316,104481,8552448,838287360,68,1009,/input/data/work/40/51ee936c0ac6cb1c7baa0e7daf6f05,true,-,26,12,38,87
2,hu-worker-c29,42/f5f143,nf-42f5f1431d1aa9153ae1f896b3789c3e,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,6442450944,1,1712953873835,1712953874000,1712953897000,23165,23000,-,92.0,0.0,4796416,12550144,4796416,12554240,3147402977,5954,48261,20,8192000,16384,871,140766,/input/data/work/42/f5f1431d1aa9153ae1f896b3789c3e,true,-,6,3,4,42
54,hu-worker-c23,cd/e06aaa,nf-cde06aaa8b8517f32bf9aa7f7176efad,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885529,1712953886000,1712953957000,71471,70000,-,200.9,0.4,1093836800,4764860416,1094135808,4766502912,1417782695,3669188,2736062,11226,19947520,4304896,15,6,/input/data/work/cd/e06aaa8b8517f32bf9aa7f7176efad,true,-,5,1,3,27
20,hu-worker-c23,23/8be8c6,nf-238be8c653d2991ed584cd527ab6993e,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885492,1712953886000,1712954010000,124508,123000,-,199.4,0.4,1190277120,5120839680,1190277120,5180506112,2518975151,3693323,4886775,11264,2322432,4534272,10,2,/input/data/work/23/8be8c653d2991ed584cd527ab6993e,true,-,5,1,3,26
34,hu-worker-c23,b6/1c061b,nf-b61c061b297b864c77de0fb0944573a1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885455,1712953886000,1712954018000,132545,131000,-,200.3,0.5,1221394432,5185748992,1221394432,5252861952,2711661494,3695988,5263115,11321,26296320,4591616,123,0,/input/data/work/b6/1c061b297b864c77de0fb0944573a1,true,-,4,2,4,26
29,hu-worker-c43,dd/16b290,nf-dd16b290abcef7fcfda3e97ce8dd1bff,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953886055,1712953884000,1712954015000,128945,130000,-,197.4,0.4,1183662080,5049425920,1194528768,5076287488,2627193092,3685673,5098136,11306,0,4476928,12,1,/input/data/work/dd/16b290abcef7fcfda3e97ce8dd1bff,true,-,6,2,3,33
16,hu-worker-c40,dd/5018ec,nf-dd5018ece8945eb6a5e332e97dfaef8f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885726,1712953891000,1712954032000,146274,140000,-,202.5,0.4,1090387968,4696698880,1090801664,4761714688,2183676211,3676835,4231883,11236,1499136,4497408,10,1,/input/data/work/dd/5018ece8945eb6a5e332e97dfaef8f,true,-,8,1,4,25
33,hu-worker-c40,da/48b2eb,nf-da48b2eb2b02b18d37169d920ac8202b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885602,1712953891000,1712954037000,151398,145000,-,201.2,0.4,1093398528,4764860416,1093439488,4765757440,2256972684,3675334,4375045,11284,5107712,4542464,9,3,/input/data/work/da/48b2eb2b02b18d37169d920ac8202b,true,-,5,1,4,26
53,hu-worker-c40,ed/5b4631,nf-ed5b463156f0b5e759b2f6782132b665,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885417,1712953890000,1712954046000,160583,154000,-,201.4,0.4,1095073792,4903280640,1095073792,4968296448,2401470415,3695697,4657268,11266,10649600,4640768,72,0,/input/data/work/ed/5b463156f0b5e759b2f6782132b665,true,-,6,1,4,26
15,hu-worker-c23,a2/1dc637,nf-a21dc637047e6e8f0835f54bedc5f115,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953886320,1712953960000,1712954046000,159680,85000,-,201.2,0.4,1095131136,4833021952,1095335936,4833030144,1740177861,3670765,3365687,11314,0,4395008,7,2,/input/data/work/a2/1dc637047e6e8f0835f54bedc5f115,true,-,5,2,3,26
57,hu-worker-c43,7b/20f8ba,nf-7b20f8ba56deef0985393ab40d48e16d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885340,1712953883000,1712954054000,168660,170000,-,199.8,0.4,1185648640,5185748992,1185648640,5212610560,3551688797,3685710,6903785,11295,2179072,4644864,35,6,/input/data/work/7b/20f8ba56deef0985393ab40d48e16d,true,-,5,2,3,29
49,hu-worker-c40,80/58a1a7,nf-8058a1a78b654788d0872c04c6f32aaf,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885763,1712953891000,1712954069000,183237,177000,-,201.4,0.4,1200697344,4981264384,1213501440,5044183040,2761688957,3683679,5360818,11252,4194304,4702208,9,4,/input/data/work/80/58a1a78b654788d0872c04c6f32aaf,true,-,5,1,3,26
70,hu-worker-c43,78/4682c0,nf-784682c0c258e7309244bae90137d148,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885793,1712953884000,1712954063000,177207,178000,-,199.9,0.4,1190981632,5049425920,1207246848,5076287488,3615131213,3700584,7027702,11321,0,4702208,10,6,/input/data/work/78/4682c0c258e7309244bae90137d148,true,-,5,1,3,19
40,hu-worker-c40,69/e66735,nf-69e667358cfdc75849afe0c1005e9e62,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885972,1712953891000,1712954080000,194028,188000,-,200.7,0.4,1195372544,5117587456,1195438080,5180506112,2938869288,3692529,5706871,11315,0,4771840,12,4,/input/data/work/69/e667358cfdc75849afe0c1005e9e62,true,-,5,2,3,28
6,hu-worker-c29,4e/2f19ff,nf-4e2f19ff26988e925feda6dde04461b0,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885258,1712953886000,1712954089000,203742,202000,-,201.9,0.4,1089089536,4696698880,1089183744,4761714688,2508433286,3693313,4866151,11269,30138368,4739072,119,1,/input/data/work/4e/2f19ff26988e925feda6dde04461b0,true,-,7,2,3,30
45,hu-worker-c29,ed/1ee1c8,nf-ed1ee1c81d154f54b8600b8456f3d4f6,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885687,1712953886000,1712954092000,206313,205000,-,201.4,0.4,1204719616,5049425920,1210560512,5054328832,2544322320,3679546,4936279,11251,0,4767744,5,18,/input/data/work/ed/1ee1c81d154f54b8600b8456f3d4f6,true,-,6,1,3,37
58,hu-worker-c29,22/5ff390,nf-225ff3908e9c33ae21ba16a59c94e6e3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953886009,1712953886000,1712954102000,215991,215000,-,201.5,0.4,1185370112,5049425920,1190133760,5053779968,2739941087,3707921,5318344,11336,0,4845568,5,1,/input/data/work/22/5ff3908e9c33ae21ba16a59c94e6e3,true,-,5,2,3,26
76,hu-worker-c23,71/d3dfe7,nf-71d3dfe711fc9c9232f4649b40c6b8ff,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953888196,1712954013000,1712954110000,221804,96000,-,200.2,0.4,1132503040,5113393152,1134522368,5180506112,1831957493,3672466,3544937,11183,0,4407296,10,5,/input/data/work/71/d3dfe711fc9c9232f4649b40c6b8ff,true,-,5,2,3,21
48,hu-worker-c43,6e/06d79d,nf-6e06d79d1b7e5099ef10f602f2ec70fb,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953887757,1712954017000,1712954150000,262243,132000,-,199.7,0.4,1203372032,5049425920,1203453952,5112344576,2507996880,3695795,4865327,11322,0,4571136,6,3,/input/data/work/6e/06d79d1b7e5099ef10f602f2ec70fb,true,-,6,2,3,30
27,hu-worker-c29,b5/a57b02,nf-b5a57b02e2e49e0eadf5f16c4648e6c9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885639,1712953886000,1712954154000,268361,267000,-,190.1,0.4,1211949056,4986376192,1227395072,5038555136,3168604730,3693194,6155571,11309,0,4968448,5,2,/input/data/work/b5/a57b02e2e49e0eadf5f16c4648e6c9,true,-,5,1,3,27
4,hu-worker-c23,9e/0a266f,nf-9e0a266f246fae6b0173cfbccec6e562,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953886483,1712954021000,1712954158000,271517,136000,-,199.9,0.4,1138798592,5045231616,1138802688,5076287488,2508432181,3693311,4866149,11227,0,4571136,6,2,/input/data/work/9e/0a266f246fae6b0173cfbccec6e562,true,-,6,2,3,34
25,hu-worker-c29,78/c91893,nf-78c91893daadcec95a78dca2764857ff,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953885379,1712953886000,1712954163000,277621,276000,-,200.8,0.4,1189122048,4844941312,1194815488,4907859968,3411772543,3714181,6630519,11301,1404928,5091328,5,1,/input/data/work/78/c91893daadcec95a78dca2764857ff,true,-,5,1,4,28
10,hu-worker-c23,94/cffea1,nf-94cffea1b8e6408c2e0f9abe22950247,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953886283,1712954048000,1712954191000,304717,142000,-,201.1,0.4,1212002304,5117587456,1212067840,5184700416,2589103714,3695788,5023745,11228,0,4579328,6,3,/input/data/work/94/cffea1b8e6408c2e0f9abe22950247,true,-,5,2,2,25
8,hu-worker-c40,27/fdc8a3,nf-27fdc8a370178025dc3303f2dc75318f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953886528,1712954035000,1712954198000,311472,162000,-,200.6,0.4,1216626688,4913102848,1216692224,4918521856,2508432728,3693312,4866149,11269,0,4681728,6,3,/input/data/work/27/fdc8a370178025dc3303f2dc75318f,true,-,9,1,3,30
65,hu-worker-c43,90/ce09fa,nf-90ce09fa48013072d162e35c0f3f321c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953887554,1712954056000,1712954193000,305446,135000,-,202.4,0.4,1093562368,4696698880,1093906432,4763811840,2632362561,3688483,5108229,11269,0,4567040,6,5,/input/data/work/90/ce09fa48013072d162e35c0f3f321c,true,-,5,2,2,27
42,hu-worker-c40,35/07295c,nf-3507295cee8b29c657435bd0046d981b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953886890,1712954041000,1712954204000,317110,162000,-,201.7,0.4,1181208576,5049425920,1181724672,5112344576,2508433360,3694695,4866182,11311,0,4694016,6,2,/input/data/work/35/07295cee8b29c657435bd0046d981b,true,-,6,1,3,26
55,hu-worker-c43,89/df45e4,nf-89df45e4cefc9dd7f52388d8f4831249,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_10000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_10000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,6,28800000,-,38654705664,1,1712953887301,1712954065000,1712954196000,308699,130000,-,201.0,0.4,1088933888,4833021952,1089392640,4900134912,2652428436,3690233,5147416,11297,0,4575232,6,2,/input/data/work/89/df45e4cefc9dd7f52388d8f4831249,true,-,7,2,4,28
