task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
1,hu-worker-c29,b5/c0b711,nf-b5c0b71177856fc86d348b4fed1fb632,task_split_fasta,-,task_split_fasta (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,1621350154,1,1714409748851,1714409749000,1714409751000,2149,1257,-,359.8,0.0,69697536,1440370688,69697536,1440370688,10159859,55384875,1243,568,50368512,55386112,1414,56,/input/data/work/b5/c0b71177856fc86d348b4fed1fb632,true,-,30,11,43,79
2,hu-worker-c43,8e/58a931,nf-8e58a931556b8c11a5cbb28b940f1cae,task_blastall,-,task_blastall (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409753202,1714409758000,1714409771000,17798,12956,-,590.7,0.0,89882624,1490010112,89882624,1490010112,73266535,312640598,1360,3098,1257472,312639488,356,412,/input/data/work/8e/58a931556b8c11a5cbb28b940f1cae,true,-,16,1,5,31
3,hu-worker-c23,99/3210f1,nf-993210f12d328676b3dc2dace9907fdb,task_blastall,-,task_blastall (2),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409752766,1714409755000,1714409811000,58234,56329,-,684.8,0.0,89481216,1490006016,89481216,1490006016,104923941,46677103,1368,500,17272832,46678016,971,1410,/input/data/work/99/3210f12d328676b3dc2dace9907fdb,true,-,9,1,5,40
42,hu-worker-c43,50/1e3ba8,nf-501e3ba865de2ed5bfb9931be38b8605,task_blastall,-,task_blastall (41),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409754717,1714409783000,1714409799000,44283,14528,-,682.5,0.0,89681920,1490010112,89681920,1490010112,73266534,347490395,1360,3438,4202496,347492352,21,174,/input/data/work/50/1e3ba865de2ed5bfb9931be38b8605,true,-,5,1,4,28
11,hu-worker-c23,9a/43ae1c,nf-9a43ae1cfb587c5b0f6849fdd3716fb6,task_blastall,-,task_blastall (10),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409752827,1714409755000,1714409823000,70173,67805,-,647.6,0.0,89120768,1490010112,89120768,1490010112,116798844,75282683,1371,780,9801728,75284480,583,1177,/input/data/work/9a/43ae1cfb587c5b0f6849fdd3716fb6,true,-,7,2,5,47
128,hu-worker-c43,20/a8b340,nf-20a8b340015367d0bc113ee3689272fa,task_blastall,-,task_blastall (127),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409758700,1714409801000,1714409815000,56300,13955,-,709.1,0.0,89907200,1490014208,89907200,1490014208,73266535,228918666,1360,2280,4198400,228917248,21,172,/input/data/work/20/a8b340015367d0bc113ee3689272fa,true,-,7,1,4,35
151,hu-worker-c23,3c/0ca66c,nf-3c0ca66cab85765d8d1136810f7d2a8a,task_blastall,-,task_blastall (150),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409759543,1714409814000,1714409823000,63457,9316,-,723.5,0.0,89452544,1490026496,89452544,1490026496,73267166,46677094,1360,500,0,46678016,27,219,/input/data/work/3c/0ca66cab85765d8d1136810f7d2a8a,true,-,6,1,4,28
174,hu-worker-c43,f3/8e6df4,nf-f38e6df4a5ca6967ed7fb8cd29f392a1,task_blastall,-,task_blastall (173),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409760660,1714409818000,1714409829000,68340,10964,-,653.6,0.0,89792512,1490010112,89792512,1490010112,73266531,90825041,1360,931,0,90824704,27,189,/input/data/work/f3/8e6df4a5ca6967ed7fb8cd29f392a1,true,-,6,1,3,28
4,hu-worker-c23,3a/3542c5,nf-3a3542c573be524f3062fb9a2ba434fb,task_blastall,-,task_blastall (3),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409752692,1714409755000,1714409835000,82308,79311,-,736.9,0.0,89161728,1490006016,89161728,1490006016,128070456,329478182,1373,3262,31940608,329478144,1061,1999,/input/data/work/3a/3542c573be524f3062fb9a2ba434fb,true,-,9,2,7,38
12,hu-worker-c43,1d/1c7266,nf-1d1c7266414a95e45619bb6bb83170c4,task_blastall,-,task_blastall (11),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409753148,1714409758000,1714409830000,76852,71226,-,725.3,0.0,89587712,1490026496,89587712,1490026496,128015713,46677101,1373,500,4194304,46678016,31,1302,/input/data/work/1d/1c7266414a95e45619bb6bb83170c4,true,-,6,1,4,22
201,hu-worker-c23,82/4d9ed4,nf-824d9ed40b3d59c69948ee731ad66f68,task_blastall,-,task_blastall (200),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409761628,1714409826000,1714409836000,74372,10018,-,608.6,0.0,89702400,1490010112,89702400,1490010112,73267169,214593160,1360,2140,4194304,214593536,3371,309,/input/data/work/82/4d9ed40b3d59c69948ee731ad66f68,true,-,20,1,3,29
221,hu-worker-c23,d1/d92b6d,nf-d1d92b6d0b267d70b0026870afa5d4e8,task_blastall,-,task_blastall (220),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714409762397,1714409828000,1714409838000,75603,9669,-,685.7,0.0,89722880,1490006016,89722880,1490006016,73267167,46677094,1360,500,0,46678016,22,259,/input/data/work/d1/d92b6d0b267d70b0026870afa5d4e8,true,-,7,0,5,29
