task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
21,hu-worker-c29,ea/9fa96c,nf-ea9fa96c940b83b498fb68504c738b8d,task_baseline_cycles,-,task_baseline_cycles (21),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428713874,1714428714000,1714428751000,37126,35787,-,643.2,0.0,89829376,1490026496,89829376,1490026496,21065093,192064982,1357,1926,0,192065536,17,1033,/input/data/work/ea/9fa96c940b83b498fb68504c738b8d,true,-,6,1,4,30
5,hu-worker-c40,b1/f2a767,nf-b1f2a7673f281cacaac939417605c45c,task_baseline_cycles,-,task_baseline_cycles (5),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428713749,1714428725000,1714428786000,72251,60677,-,634.3,0.0,89686016,1490006016,89686016,1490006016,22182823,170241044,1357,1713,4194304,170242048,44,969,/input/data/work/b1/f2a7673f281cacaac939417605c45c,true,-,5,1,5,32
1,hu-worker-c23,fe/408e72,nf-fe408e726e3f838cb9d400c7ddbfcc2f,task_baseline_cycles,-,task_baseline_cycles (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428713791,1714428716000,1714428784000,70209,67002,-,646.0,0.0,89796608,1490010112,89796608,1490010112,23211363,90747985,1357,937,0,90746880,37,1109,/input/data/work/fe/408e726e3f838cb9d400c7ddbfcc2f,true,-,5,1,4,31
42,hu-worker-c29,d1/b4bf8e,nf-d1b4bf8e1d1a0aca10ce32474581c839,task_baseline_cycles,-,task_baseline_cycles (42),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428715649,1714428754000,1714428785000,69351,30256,-,743.1,0.0,89788416,1490014208,89788416,1490014208,20852477,212991722,1357,2131,0,212992000,19,4984,/input/data/work/d1/b4bf8e1d1a0aca10ce32474581c839,true,-,8,1,4,31
8,hu-worker-c23,28/2d5093,nf-282d5093d21a8fdb758fa16c52a95280,task_baseline_cycles,-,task_baseline_cycles (8),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428713605,1714428716000,1714428790000,76395,73648,-,717.9,0.0,89735168,1490010112,89735168,1490010112,24019471,107985833,1357,1105,0,107986944,34,1339,/input/data/work/28/2d5093d21a8fdb758fa16c52a95280,true,-,41,13,41,82
51,hu-worker-c40,95/eafab7,nf-95eafab72d3675eb6a19a7f061982fce,task_baseline_cycles,-,task_baseline_cycles (51),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428715933,1714428789000,1714428813000,97067,23288,-,659.2,0.0,89374720,1490006016,89374720,1490006016,20852420,229321372,1357,2290,4194304,229322752,135,524,/input/data/work/95/eafab72d3675eb6a19a7f061982fce,true,-,8,1,6,34
81,hu-worker-c23,f1/4afba5,nf-f14afba5442ffd6b5805acce9ec6386f,task_baseline_cycles,-,task_baseline_cycles (81),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428716177,1714428786000,1714428803000,86823,17322,-,694.2,0.0,86036480,1490010112,89477120,1490010112,20852525,90194636,1357,932,0,90193920,31,1325,/input/data/work/f1/4afba5442ffd6b5805acce9ec6386f,true,-,7,1,5,34
6,hu-worker-c43,1a/72e0f9,nf-1a72e0f9c1f307bfcf7fd2f8702813ca,task_baseline_cycles,-,task_baseline_cycles (6),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428713706,1714428711000,1714428798000,84294,86096,-,668.4,0.0,89628672,1490010112,89628672,1490010112,23991068,90186730,1357,932,0,90185728,37,1826,/input/data/work/1a/72e0f9c1f307bfcf7fd2f8702813ca,true,-,5,1,6,37
15,hu-worker-c40,2b/ac2e04,nf-2bac2e0439167c8eb24bb7801a7c2b2f,task_baseline_cycles,-,task_baseline_cycles (15),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428714070,1714428725000,1714428824000,109930,98642,-,731.0,0.0,89944064,1490010112,89944064,1490010112,24163189,187325867,1357,1880,4194304,187326464,39,2584,/input/data/work/2b/ac2e0439167c8eb24bb7801a7c2b2f,true,-,5,1,5,23
111,hu-worker-c23,36/1527ba,nf-361527bad490f29fc0c9a4db932d3293,task_baseline_cycles,-,task_baseline_cycles (111),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428718575,1714428793000,1714428811000,92425,17451,-,688.9,0.0,90034176,1490137088,90034176,1490137088,20852525,90195191,1357,932,0,90193920,327,2255,/input/data/work/36/1527bad490f29fc0c9a4db932d3293,true,-,12,1,4,32
166,hu-worker-c40,87/2c4d3b,nf-872c4d3b0925b421a87bd9c33e25cb59,task_baseline_cycles,-,task_baseline_cycles (166),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428720994,1714428816000,1714428833000,112006,15960,-,671.4,0.0,89821184,1490010112,89821184,1490010112,20852417,112316271,1357,1148,0,112320512,38,392,/input/data/work/87/2c4d3b0925b421a87bd9c33e25cb59,true,-,7,1,4,29
7,hu-worker-c43,bb/857c30,nf-bb857c30a3f42c003c5aed3597f7ec39,task_baseline_cycles,-,task_baseline_cycles (7),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428714178,1714428801000,1714428818000,103822,16668,-,670.5,0.0,86102016,1490010112,89534464,1490010112,20851896,90193033,1357,932,4194304,90193920,282,214,/input/data/work/bb/857c30a3f42c003c5aed3597f7ec39,true,-,6,0,5,25
82,hu-worker-c29,c6/fef9f0,nf-c6fef9f01695d32ac7887f936040dec6,task_baseline_cycles,-,task_baseline_cycles (82),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714428717400,1714428788000,1714428820000,102600,31038,-,728.9,0.0,86216704,1490006016,89649152,1490006016,20852476,184485897,1357,1852,0,184487936,15,6087,/input/data/work/c6/fef9f01695d32ac7887f936040dec6,true,-,12,0,7,30
