task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
16,hu-worker-c23,95/4a0ade,nf-954a0ade9ba89ca0ab643e36064fa769,task_sG1IterDecon,-,task_sG1IterDecon (16),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673068935,1714673078000,1714673109000,40065,29957,-,612.8,0.0,85831680,1485774848,89796608,1489973248,33759700,225459705,1345,2242,0,225460224,26,765,/input/data/work/95/4a0ade9ba89ca0ab643e36064fa769,true,-,7,1,6,26
4,hu-worker-c43,23/bdae8a,nf-23bdae8a18c547817494c3ce120a4355,task_sG1IterDecon,-,task_sG1IterDecon (4),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673068979,1714673065000,1714673104000,35021,38372,-,603.0,0.0,85786624,1485770752,89784320,1489969152,34961487,156521555,1345,1569,8396800,156520448,35,353,/input/data/work/23/bdae8a18c547817494c3ce120a4355,true,-,5,1,5,31
28,hu-worker-c40,22/903d08,nf-22903d083a66499973ab37767772a203,task_sG1IterDecon,-,task_sG1IterDecon (28),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673069026,1714673081000,1714673134000,64974,52444,-,719.2,0.0,85569536,1485770752,89567232,1489969152,37029986,232299008,1346,2309,0,232300544,35,2763,/input/data/work/22/903d083a66499973ab37767772a203,true,-,6,1,7,31
14,hu-worker-c43,95/ad5c4a,nf-95ad5c4a904ff8d2103e36ad6fafd448,task_sG1IterDecon,-,task_sG1IterDecon (14),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673068740,1714673065000,1714673135000,66260,69059,-,676.7,0.0,85626880,1485770752,89628672,1489969152,67792862,228075273,1353,2268,0,228077568,35,1108,/input/data/work/95/ad5c4a904ff8d2103e36ad6fafd448,true,-,8,1,5,38
23,hu-worker-c40,b5/917926,nf-b591792606460e3f122da7356a66df73,task_sG1IterDecon,-,task_sG1IterDecon (23),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673069199,1714673081000,1714673147000,77801,65820,-,684.1,0.0,86089728,1485770752,90083328,1489969152,50368623,224382748,1349,2232,4194304,224382976,41,4803,/input/data/work/b5/91792606460e3f122da7356a66df73,true,-,5,1,5,31
8,hu-worker-c23,10/946793,nf-1094679371a7a7d179506e7b304410e9,task_sG1IterDecon,-,task_sG1IterDecon (8),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673069438,1714673111000,1714673130000,60562,17766,-,696.4,0.0,85553152,1485766656,89526272,1489965056,21415008,221110477,1342,2200,0,221110272,21,407,/input/data/work/10/94679371a7a7d179506e7b304410e9,true,-,5,1,5,27
5,hu-worker-c43,cf/8bc0d2,nf-cf8bc0d2aba76e7da7b3b1552e08138f,task_sG1IterDecon,-,task_sG1IterDecon (5),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673069638,1714673108000,1714673125000,55362,17100,-,691.7,0.0,85819392,1485770752,89817088,1489969152,21414406,224418568,1342,2232,0,224419840,228,203,/input/data/work/cf/8bc0d2aba76e7da7b3b1552e08138f,true,-,5,0,5,29
24,hu-worker-c23,c6/98ebf6,nf-c698ebf621ac926e90e419e901cf5538,task_sG1IterDecon,-,task_sG1IterDecon (24),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673068799,1714673078000,1714673144000,75201,65640,-,714.1,0.0,85864448,1485770752,89837568,1489969152,63678695,111922393,1352,1133,0,111923200,30,2491,/input/data/work/c6/98ebf621ac926e90e419e901cf5538,true,-,8,1,6,43
11,hu-worker-c29,5c/890cc8,nf-5c890cc8ee79b47ca92349f4682e23ac,task_sG1IterDecon,-,task_sG1IterDecon (11),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673068894,1714673069000,1714673153000,84106,82939,-,718.0,0.0,85463040,1485774848,89436160,1489973248,46518315,203828255,1348,2031,0,203829248,23,3817,/input/data/work/5c/890cc8ee79b47ca92349f4682e23ac,true,-,6,1,6,33
2,hu-worker-c40,30/ec8391,nf-30ec83917c5e3bfcfcd6a0574328072f,task_sG1IterDecon,-,task_sG1IterDecon (2),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714673069714,1714673137000,1714673155000,85286,18012,-,663.5,0.0,85716992,1485766656,89690112,1489965056,21414999,185576843,1342,1853,4194304,185577472,230,761,/input/data/work/30/ec83917c5e3bfcfcd6a0574328072f,true,-,5,1,4,27
