task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
49,hu-worker-c23,24/cabe1c,nf-24cabe1ca5948e50e6ad351384bea457,task_sifting,-,task_sifting (16),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461984508,1714461986000,1714461996000,11492,8794,-,110.3,0.0,72040448,1442332672,76034048,1446531072,20263035,845059569,1244,8279,4227072,845062144,3395,265,/input/data/work/24/cabe1ca5948e50e6ad351384bea457,true,-,5,1,6,31
44,hu-worker-c40,a9/d29c44,nf-a9d29c4418b1aac99aa25aef8dc6291b,task_sifting,-,task_sifting (11),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461984888,1714461996000,1714462010000,25112,12854,-,110.6,0.0,71770112,1442463744,75894784,1446662144,30402112,340258815,1246,3349,0,340258816,628,656,/input/data/work/a9/d29c4418b1aac99aa25aef8dc6291b,true,-,5,1,5,28
43,hu-worker-c29,e3/7fc8fc,nf-e37fc8fc094c37d925c99456e8ca4148,task_sifting,-,task_sifting (10),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461985129,1714461985000,1714461998000,12871,12071,-,116.6,0.0,71962624,1442332672,75956224,1446531072,26089123,340258815,1245,3349,0,340258816,877,289,/input/data/work/e3/7fc8fc094c37d925c99456e8ca4148,true,-,5,1,5,24
39,hu-worker-c29,e5/b2b0a3,nf-e5b2b0a3ab5ce56792794cfb795612ff,task_sifting,-,task_sifting (6),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461986134,1714461987000,1714461998000,11866,10869,-,103.6,0.0,72097792,1442332672,76095488,1446531072,23525824,340258815,1245,3349,0,340258816,1045,649,/input/data/work/e5/b2b0a3ab5ce56792794cfb795612ff,true,-,5,1,13,105
17,hu-worker-c40,64/57ea7f,nf-6457ea7f3fae4a1ca6e9167826ad4200,task_sifting,-,task_sifting (3),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461986409,1714461998000,1714462011000,24591,11803,-,98.6,0.0,72146944,1442324480,76128256,1446522880,28270577,340258814,1246,3349,0,340258816,412,2111,/input/data/work/64/57ea7f3fae4a1ca6e9167826ad4200,true,-,6,2,4,32
48,hu-worker-c43,02/55de73,nf-0255de73c9cfdaacf7ed80765c54d5ea,task_sifting,-,task_sifting (15),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461986456,1714461985000,1714461995000,8544,9699,-,125.5,0.0,71929856,1442332672,75923456,1446531072,32744287,340258831,1247,3349,4096,340258816,1045,123,/input/data/work/02/55de73c9cfdaacf7ed80765c54d5ea,true,-,7,1,5,33
38,hu-worker-c23,70/779cb8,nf-70779cb8028fd332cb64d5bd5abac768,task_sifting,-,task_sifting (5),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461986789,1714461987000,1714461997000,10211,8991,-,100.4,0.0,72081408,1442332672,76075008,1446531072,31867074,340258814,1247,3349,4210688,340258816,1064,339,/input/data/work/70/779cb8028fd332cb64d5bd5abac768,true,-,7,1,4,41
10,hu-worker-c43,9c/2d1ae6,nf-9c2d1ae686db3e864642e7d72af361d8,task_sifting,-,task_sifting (2),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461984418,1714461985000,1714461998000,13582,12277,-,108.2,0.0,71856128,1442324480,75829248,1446522880,33541198,570903085,1247,5602,0,570904576,875,149,/input/data/work/9c/2d1ae686db3e864642e7d72af361d8,true,-,6,1,4,42
41,hu-worker-c40,6f/4f0504,nf-6f4f0504be5bfa8457fd324edd5c7d0b,task_sifting,-,task_sifting (8),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461984550,1714461996000,1714462013000,28450,16338,-,113.1,0.0,71729152,1442344960,75771904,1446543360,36551638,340258833,1248,3349,4198400,340258816,22,1181,/input/data/work/6f/4f0504be5bfa8457fd324edd5c7d0b,true,-,5,1,5,29
1,hu-worker-c43,03/2f51a5,nf-032f51a54480aab3bcbb7ad1a644681b,task_sifting,-,task_sifting (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,3167538381,1,1714461984600,1714461985000,1714462010000,25400,19825,-,103.0,0.0,71843840,1442344960,75886592,1446543360,26747392,2346407645,1245,22941,61440,2346409984,7371,506,/input/data/work/03/2f51a54480aab3bcbb7ad1a644681b,true,-,6,1,4,39
