task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
1,hu-worker-c23,a6/ffce71,nf-a6ffce71e90ea77da25081b095b2a4e2,task_alignment_to_reference,-,task_alignment_to_reference (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768709019,1714768717000,1714768724000,14981,6249,-,137.6,0.0,75804672,1446580224,75804672,1446580224,24223198,48402953,1274,509,0,48402432,34,191,/input/data/work/a6/ffce71e90ea77da25081b095b2a4e2,true,-,10,2,6,40
4,hu-worker-c29,5c/b3c1b7,nf-5cb3c1b71d5b3924417babbefe99ec34,task_alignment_to_reference,-,task_alignment_to_reference (4),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768709125,1714768709000,1714768722000,12875,12532,-,125.8,0.0,75956224,1446572032,75956224,1446572032,24223166,48402931,1274,509,8388608,48402432,25,287,/input/data/work/5c/b3c1b71d5b3924417babbefe99ec34,true,-,6,2,4,35
13,hu-worker-c29,ab/da6397,nf-abda63975794aadaeb97d8959fb2ca33,task_alignment_to_reference,-,task_alignment_to_reference (13),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768709520,1714768710000,1714768723000,13480,12401,-,125.7,0.0,75952128,1446572032,75952128,1446572032,24223177,48402953,1274,509,12582912,48402432,20,155,/input/data/work/ab/da63975794aadaeb97d8959fb2ca33,true,-,7,1,4,33
20,hu-worker-c43,92/c21be0,nf-92c21be0b6062125689f982167d9c207,task_alignment_to_reference,-,task_alignment_to_reference (20),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768709810,1714768710000,1714768719000,9190,8396,-,124.5,0.0,75976704,1446572032,75976704,1446572032,24222579,48402930,1274,509,0,48402432,31,102,/input/data/work/92/c21be0b6062125689f982167d9c207,true,-,7,0,5,29
21,hu-worker-c40,8c/8a7c68,nf-8c8a7c68d432c6f4921cd2847d873501,task_alignment_to_reference,-,task_alignment_to_reference (21),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768709851,1714768722000,1714768735000,25149,12680,-,115.4,0.0,75988992,1446572032,75988992,1446572032,24223179,48402931,1274,509,16777216,48402432,31,262,/input/data/work/8c/8a7c68d432c6f4921cd2847d873501,true,-,6,1,4,29
22,hu-worker-c43,00/0826ef,nf-000826efa48d22fb46d95fc646201fea,task_alignment_to_reference,-,task_alignment_to_reference (22),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768709893,1714768711000,1714768717000,7107,5936,-,112.4,0.0,75976704,1446572032,75976704,1446621184,24222578,48402929,1274,509,0,48402432,29,118,/input/data/work/00/0826efa48d22fb46d95fc646201fea,true,-,7,2,4,28
29,hu-worker-c43,ca/d1e103,nf-cad1e103f4544c1cbe9adaaa63161f79,task_alignment_to_reference,-,task_alignment_to_reference (29),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768710221,1714768710000,1714768717000,6779,7137,-,121.1,0.0,75988992,1446572032,75988992,1446572032,24222579,48402929,1274,509,0,48402432,32,159,/input/data/work/ca/d1e103f4544c1cbe9adaaa63161f79,true,-,6,1,4,28
31,hu-worker-c40,7a/bd9325,nf-7abd932513b69f3047215d12351879f5,task_alignment_to_reference,-,task_alignment_to_reference (31),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768710302,1714768723000,1714768735000,24698,11891,-,88.3,0.0,76013568,1446580224,76013568,1446670336,24223178,48402930,1274,509,12582912,48402432,31,180,/input/data/work/7a/bd932513b69f3047215d12351879f5,true,-,7,1,4,28
34,hu-worker-c40,db/29d6b1,nf-db29d6b11bc04e447d2cfede758cedc3,task_alignment_to_reference,-,task_alignment_to_reference (34),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768710427,1714768723000,1714768736000,25573,12966,-,105.8,0.0,76169216,1446580224,76169216,1446580224,24223179,48402931,1274,509,8388608,48402432,31,204,/input/data/work/db/29d6b11bc04e447d2cfede758cedc3,true,-,7,1,4,29
38,hu-worker-c23,bb/3248f7,nf-bb3248f7b69f41d609adfb474063a038,task_alignment_to_reference,-,task_alignment_to_reference (38),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,2512555868,1,1714768710647,1714768719000,1714768725000,14353,5972,-,127.7,0.0,75685888,1446572032,75685888,1446572032,24223198,48402953,1274,509,0,48402432,35,112,/input/data/work/bb/3248f7b69f41d609adfb474063a038,true,-,6,1,5,29
