task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
1,hu-worker-c29,25/009321,nf-2500932157fc69556acdc799ccff60a1,task_split_fasta,-,task_split_fasta (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,1,-,-,1621350154,1,1714507761058,1714507761000,1714507763000,1942,1141,-,382.0,0.0,70098944,1440370688,70098944,1440370688,10159892,55384859,1243,568,4096,55386112,210,12,/input/data/work/25/00932157fc69556acdc799ccff60a1,true,-,31,12,42,82
2,hu-worker-c40,30/cd2c24,nf-30cd2c24b2a1abf5ed47ee6dbe0ae9b5,task_blastall,-,task_blastall (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507764996,1714507777000,1714507796000,31004,18644,-,643.6,0.0,89624576,1490006016,89624576,1490006016,73267147,312640603,1360,3098,4194304,312639488,485,1093,/input/data/work/30/cd2c24b2a1abf5ed47ee6dbe0ae9b5,true,-,4,1,5,35
42,hu-worker-c40,a0/93afd0,nf-a093afd0a466eb22b635d20dd571f701,task_blastall,-,task_blastall (41),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507766736,1714507799000,1714507819000,52264,19510,-,640.4,0.0,89780224,1490030592,89780224,1490030592,73267146,347490400,1360,3438,4194304,347492352,26,399,/input/data/work/a0/93afd0a466eb22b635d20dd571f701,true,-,6,1,4,30
3,hu-worker-c43,9c/997927,nf-9c9979275edb53e5fd958b78554259c3,task_blastall,-,task_blastall (2),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507765080,1714507765000,1714507825000,59920,59966,-,735.5,0.0,89759744,1490026496,89759744,1490026496,104923363,46677103,1368,500,0,46678016,30,495,/input/data/work/9c/9979275edb53e5fd958b78554259c3,true,-,6,2,5,31
8,hu-worker-c23,c9/430434,nf-c9430434ba4fd343517518e28a4c7589,task_blastall,-,task_blastall (7),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507765208,1714507771000,1714507825000,59792,53297,-,646.3,0.0,89702400,1490026496,89702400,1490026496,101371468,132347822,1367,1337,0,132349952,40,1173,/input/data/work/c9/430434ba4fd343517518e28a4c7589,true,-,5,1,6,31
128,hu-worker-c40,33/b00b55,nf-33b00b55e0ab8880b9359c75d7cdb08e,task_blastall,-,task_blastall (127),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507770994,1714507823000,1714507842000,71006,18559,-,644.3,0.0,89542656,1490010112,89542656,1490010112,73267146,228918671,1360,2280,0,228917248,67,214,/input/data/work/33/b00b55e0ab8880b9359c75d7cdb08e,true,-,6,1,5,29
151,hu-worker-c23,14/801629,nf-148016295349de78e5e1d9287f60d386,task_blastall,-,task_blastall (150),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507772044,1714507828000,1714507841000,68956,12825,-,663.7,0.0,89600000,1490006016,89600000,1490006016,73267224,46677096,1360,500,0,46678016,23,273,/input/data/work/14/8016295349de78e5e1d9287f60d386,true,-,6,1,4,30
174,hu-worker-c43,d0/946fd2,nf-d0946fd247319c52b43e14982a47a055,task_blastall,-,task_blastall (173),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507772941,1714507827000,1714507837000,64059,10487,-,604.3,0.0,89767936,1490010112,89767936,1490010112,73266592,90825043,1360,931,0,90824704,24,128,/input/data/work/d0/946fd247319c52b43e14982a47a055,true,-,6,1,3,21
4,hu-worker-c43,42/6c5cf4,nf-426c5cf470ac0af784f3fa3d76d6d4c9,task_blastall,-,task_blastall (3),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507764882,1714507764000,1714507845000,80118,80830,-,692.9,0.0,89874432,1490006016,89874432,1490006016,128069856,329478164,1373,3262,4194304,329478144,41,933,/input/data/work/42/6c5cf470ac0af784f3fa3d76d6d4c9,true,-,11,1,5,44
12,hu-worker-c43,d0/d2abb0,nf-d0d2abb059060afff958845277b08951,task_blastall,-,task_blastall (11),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507764950,1714507764000,1714507845000,80050,80260,-,675.2,0.0,89927680,1490026496,89927680,1490026496,128015773,46677103,1373,500,0,46678016,33,1084,/input/data/work/d0/d2abb059060afff958845277b08951,true,-,7,1,5,38
201,hu-worker-c40,3a/fb4ffa,nf-3afb4ffaac87f03b5d41bdd892d304bc,task_blastall,-,task_blastall (200),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507773055,1714507844000,1714507863000,89945,18283,-,656.4,0.0,89878528,1490010112,89878528,1490010112,73267148,214593163,1360,2140,4194304,214593536,151,386,/input/data/work/3a/fb4ffaac87f03b5d41bdd892d304bc,true,-,6,1,3,28
221,hu-worker-c23,a5/623570,nf-a5623570398decc6eac2369bac34d0bd,task_blastall,-,task_blastall (220),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714507775044,1714507843000,1714507853000,77956,8944,-,717.7,0.0,89784320,1490026496,89784320,1490026496,73267223,46677096,1360,500,0,46678016,21,232,/input/data/work/a5/623570398decc6eac2369bac34d0bd,true,-,8,1,5,28
