task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action,create_bash_wrapper_time,create_request_time,submit_to_scheduler_time,submit_to_k8s_time
10,hu-worker-c23,c6/4364a6,nf-c64364a6f592e3c8b86af745c2d8de59,task_sG1IterDecon,-,task_sG1IterDecon (10),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463255,1714474472000,1714474490000,26745,17173,-,565.3,0.0,85979136,1485770752,89952256,1489969152,21414943,162228330,1342,1625,0,162230272,75,461,/input/data/work/c6/4364a6f592e3c8b86af745c2d8de59,true,-,6,1,6,39
22,hu-worker-c40,0a/44e1c4,nf-0a44e1c4dabd1bd1301cacf60cca25ae,task_sG1IterDecon,-,task_sG1IterDecon (22),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463308,1714474475000,1714474502000,38692,27131,-,641.4,0.0,85659648,1485770752,89661440,1489969152,23444677,241759945,1343,2401,4198400,241762304,32,818,/input/data/work/0a/44e1c4dabd1bd1301cacf60cca25ae,true,-,6,1,7,38
27,hu-worker-c43,02/16b74f,nf-0216b74fb4967f2e5b0cd67b2818abe3,task_sG1IterDecon,-,task_sG1IterDecon (27),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463477,1714474466000,1714474481000,17523,14030,-,651.8,0.0,85544960,1485774848,89513984,1489973248,21414297,49948605,1342,528,0,49950720,25,309,/input/data/work/02/16b74fb4967f2e5b0cd67b2818abe3,true,-,6,0,6,32
16,hu-worker-c40,bd/37cc27,nf-bd37cc272ce05e304fd9a7b4f8e318ba,task_sG1IterDecon,-,task_sG1IterDecon (16),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463099,1714474474000,1714474513000,49901,38685,-,703.6,0.0,85737472,1485770752,89739264,1489969152,33759511,225459704,1345,2242,0,225460224,354,1312,/input/data/work/bd/37cc272ce05e304fd9a7b4f8e318ba,true,-,10,1,6,52
19,hu-worker-c23,d2/dc69a2,nf-d2dc69a2f5dfb9dca847c0c8e3c255fc,task_sG1IterDecon,-,task_sG1IterDecon (19),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463154,1714474473000,1714474506000,42846,32508,-,663.7,0.0,85778432,1485770752,89776128,1489969152,36590949,190712486,1346,1903,4096,190713856,26,1211,/input/data/work/d2/dc69a2f5dfb9dca847c0c8e3c255fc,true,-,5,1,6,42
21,hu-worker-c43,28/2a888f,nf-282a888ff06743192f00ad4a73100a74,task_sG1IterDecon,-,task_sG1IterDecon (21),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463685,1714474483000,1714474501000,37315,17737,-,739.7,0.0,85684224,1485770752,89677824,1489969152,21414300,150449064,1342,1510,0,150450176,25,243,/input/data/work/28/2a888ff06743192f00ad4a73100a74,true,-,5,1,5,34
5,hu-worker-c23,44/80b643,nf-4480b643ef2402749d4ce4f074d4f173,task_sG1IterDecon,-,task_sG1IterDecon (5),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463853,1714474493000,1714474508000,44147,14836,-,629.2,0.0,85975040,1485770752,89972736,1489969152,21414942,224418568,1342,2232,4096,224419840,22,656,/input/data/work/44/80b643ef2402749d4ce4f074d4f173,true,-,5,2,5,27
9,hu-worker-c23,56/017e12,nf-56017e12973cd86af382f83dda80e5ba,task_sG1IterDecon,-,task_sG1IterDecon (9),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463202,1714474473000,1714474519000,55798,46059,-,733.8,0.0,85917696,1485897728,89915392,1490096128,50234769,153672350,1349,1541,0,153673728,25,1989,/input/data/work/56/017e12973cd86af382f83dda80e5ba,true,-,5,1,5,36
28,hu-worker-c40,a6/9f2e63,nf-a69f2e63dd0b2f4f7647ea7396a3cd32,task_sG1IterDecon,-,task_sG1IterDecon (28),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463344,1714474475000,1714474519000,55656,44263,-,706.6,0.0,85454848,1485774848,89423872,1489973248,37029781,232298989,1346,2309,4194304,232300544,534,2626,/input/data/work/a6/9f2e63dd0b2f4f7647ea7396a3cd32,true,-,5,1,4,25
12,hu-worker-c43,d1/510b1a,nf-d1510b1a9dc5b683b2cd4a3f6e1f93bf,task_sG1IterDecon,-,task_sG1IterDecon (12),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463515,1714474467000,1714474511000,47485,44346,-,719.6,0.0,85729280,1485770752,89731072,1489969152,45434788,187178617,1348,1868,0,187179008,23,708,/input/data/work/d1/510b1a9dc5b683b2cd4a3f6e1f93bf,true,-,4,1,4,28
2,hu-worker-c40,ae/a0c0b0,nf-aea0c0b072490d7a9d90d54113867e71,task_sG1IterDecon,-,task_sG1IterDecon (2),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463894,1714474505000,1714474522000,58106,15871,-,705.1,0.0,85786624,1485770752,89759744,1489969152,21414820,185576842,1342,1853,4194304,185577472,23,684,/input/data/work/ae/a0c0b072490d7a9d90d54113867e71,true,-,6,1,4,29
37,hu-worker-c43,52/75825d,nf-5275825d4432492778e664d82d8fc7ef,task_sG1IterDecon,-,task_sG1IterDecon (37),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474464971,1714474504000,1714474518000,53029,13730,-,707.7,0.0,85626880,1485774848,89591808,1489973248,21414296,99945340,1342,1017,0,99946496,24,251,/input/data/work/52/75825d4432492778e664d82d8fc7ef,true,-,6,1,24,21
39,hu-worker-c23,57/799a2c,nf-57799a2caa11e3e0125f68c971dddea4,task_sG1IterDecon,-,task_sG1IterDecon (39),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474465169,1714474509000,1714474522000,56831,13091,-,645.9,0.0,85630976,1485770752,89632768,1489969152,21414943,110437783,1342,1119,4096,110436352,25,316,/input/data/work/57/799a2caa11e3e0125f68c971dddea4,true,-,6,1,9,31
30,hu-worker-c29,70/d016ff,nf-70d016ff1b2e81741682a7e695730e66,task_sG1IterDecon,-,task_sG1IterDecon (30),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463028,1714474463000,1714474535000,71972,71167,-,699.4,0.0,85852160,1485770752,89841664,1489969152,40373589,215400235,1347,2144,0,215400448,195,3918,/input/data/work/70/d016ff1b2e81741682a7e695730e66,true,-,39,14,91,107
1,hu-worker-c43,12/3130ca,nf-123130ca4d73baa498cd6d83762ab880,task_sG1IterDecon,-,task_sG1IterDecon (1),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474463559,1714474467000,1714474531000,67441,63659,-,731.4,0.0,85471232,1485774848,89436160,1489973248,70523710,151849358,1354,1523,0,151851008,36,1129,/input/data/work/12/3130ca4d73baa498cd6d83762ab880,true,-,6,1,5,32
8,hu-worker-c40,95/53090a,nf-9553090ab628c3e443f893a61adfc598,task_sG1IterDecon,-,task_sG1IterDecon (8),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474464162,1714474516000,1714474535000,70838,18468,-,634.8,0.0,85286912,1485770752,89264128,1489969152,21414820,221110476,1342,2200,4194304,221110272,170,593,/input/data/work/95/53090ab628c3e443f893a61adfc598,true,-,5,1,5,28
45,hu-worker-c23,37/b98578,nf-37b985782378352f659a59cbe10da294,task_sG1IterDecon,-,task_sG1IterDecon (45),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474465363,1714474511000,1714474525000,59637,13374,-,701.7,0.0,85327872,1485770752,89296896,1489969152,21414943,202386644,1342,2017,4096,202387456,22,417,/input/data/work/37/b985782378352f659a59cbe10da294,true,-,7,1,14,32
50,hu-worker-c40,8f/fd403c,nf-8ffd403c8d83c6240d844caa5d695433,task_sG1IterDecon,-,task_sG1IterDecon (50),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474465514,1714474522000,1714474541000,75486,17748,-,671.6,0.0,86003712,1485774848,89972736,1489973248,21414820,221920460,1342,2208,0,221921280,994,689,/input/data/work/8f/fd403c8d83c6240d844caa5d695433,true,-,8,3,4,33
53,hu-worker-c40,00/6298d4,nf-006298d445771535344d3947f6bf6c74,task_sG1IterDecon,-,task_sG1IterDecon (53),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474465582,1714474525000,1714474542000,76418,17517,-,696.5,0.0,85536768,1485770752,89538560,1489969152,21414818,81123118,1342,833,4194304,81125376,21,451,/input/data/work/00/6298d445771535344d3947f6bf6c74,true,-,32,1,5,28
61,hu-worker-c43,93/ec8eb2,nf-93ec8eb2a92608ada7e0ca2f19a88d15,task_sG1IterDecon,-,task_sG1IterDecon (61),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466021,1714474514000,1714474528000,61979,13159,-,687.8,0.0,85676032,1485770752,89677824,1489969152,21414297,231512702,1342,2301,0,231514112,22,244,/input/data/work/93/ec8eb2a92608ada7e0ca2f19a88d15,true,-,8,1,5,31
63,hu-worker-c23,fa/d30145,nf-fad30145929463211441e6354d1f1997,task_sG1IterDecon,-,task_sG1IterDecon (63),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466159,1714474522000,1714474536000,69841,13638,-,661.6,0.0,85909504,1485905920,89878528,1490104320,21414943,226956579,1342,2257,8192,226955264,27,392,/input/data/work/fa/d30145929463211441e6354d1f1997,true,-,6,1,5,23
71,hu-worker-c43,22/22ed19,nf-2222ed196ed2aab8a801f88850b59207,task_sG1IterDecon,-,task_sG1IterDecon (71),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466323,1714474521000,1714474534000,67677,11914,-,703.8,0.0,85639168,1485770752,89640960,1489969152,21414297,164097728,1342,1643,0,164098048,23,286,/input/data/work/22/22ed196ed2aab8a801f88850b59207,true,-,6,1,5,29
66,hu-worker-c23,78/9ace58,nf-789ace581d721b5481b9babd2bf5e85b,task_sG1IterDecon,-,task_sG1IterDecon (66),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466281,1714474525000,1714474539000,72719,13469,-,677.4,0.0,85565440,1485770752,89538560,1489969152,21414943,207756711,1342,2069,0,207757312,22,553,/input/data/work/78/9ace581d721b5481b9babd2bf5e85b,true,-,6,1,4,25
65,hu-worker-c23,2d/ed49b2,nf-2ded49b23eeeb7c5b372d04c4a2aaad3,task_sG1IterDecon,-,task_sG1IterDecon (65),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466409,1714474527000,1714474541000,74591,13422,-,713.5,0.0,85733376,1485770752,89706496,1489969152,21414941,202135335,1342,2014,0,202137600,20,500,/input/data/work/2d/ed49b23eeeb7c5b372d04c4a2aaad3,true,-,7,1,4,30
72,hu-worker-c40,f6/d18b4e,nf-f6d18b4e67c55c20e85a6c90079d3ef5,task_sG1IterDecon,-,task_sG1IterDecon (72),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466450,1714474538000,1714474555000,88550,15814,-,705.6,0.0,85663744,1485770752,89665536,1489969152,21414818,98483423,1342,1002,0,98484224,20,779,/input/data/work/f6/d18b4e67c55c20e85a6c90079d3ef5,true,-,6,1,4,29
74,hu-worker-c40,9d/3f37e9,nf-9d3f37e92fc98137bd7fcb92887d26a7,task_sG1IterDecon,-,task_sG1IterDecon (74),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466535,1714474543000,1714474561000,94465,17084,-,675.8,0.0,85487616,1485770752,89489408,1489969152,21414820,241597115,1342,2400,4194304,241598464,1545,764,/input/data/work/9d/3f37e92fc98137bd7fcb92887d26a7,true,-,6,1,4,31
77,hu-worker-c43,8f/aac77b,nf-8faac77bc2bba28d80a6e7ba9f766d34,task_sG1IterDecon,-,task_sG1IterDecon (77),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466627,1714474530000,1714474544000,77373,13580,-,688.0,0.0,85622784,1485770752,89600000,1489969152,21414296,241126418,1342,2395,0,241127424,21,236,/input/data/work/8f/aac77bc2bba28d80a6e7ba9f766d34,true,-,7,1,5,29
76,hu-worker-c43,a2/514497,nf-a2514497d03a3130513797d7d84b9343,task_sG1IterDecon,-,task_sG1IterDecon (76),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466715,1714474533000,1714474547000,80285,12938,-,670.0,0.0,85909504,1485770752,89907200,1489969152,21414298,145876866,1342,1465,0,145879040,26,287,/input/data/work/a2/514497d03a3130513797d7d84b9343,true,-,6,1,6,32
84,hu-worker-c23,e6/e3a0a4,nf-e6e3a0a4b2c39b82877c8d3d4fb1e3bf,task_sG1IterDecon,-,task_sG1IterDecon (84),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466968,1714474539000,1714474552000,85032,13292,-,688.5,0.0,85811200,1485766656,89780224,1489965056,21414943,140214516,1342,1410,0,140214272,26,631,/input/data/work/e6/e3a0a4b2c39b82877c8d3d4fb1e3bf,true,-,9,1,8,30
85,hu-worker-c43,29/efd0cc,nf-29efd0ccb6845e0521416854cc2fa1bf,task_sG1IterDecon,-,task_sG1IterDecon (85),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474467010,1714474536000,1714474549000,81990,12673,-,719.9,0.0,85696512,1485766656,89665536,1489965056,21414295,84113886,1342,862,0,84115456,23,312,/input/data/work/29/efd0ccb6845e0521416854cc2fa1bf,true,-,7,1,3,30
79,hu-worker-c40,8e/5a2476,nf-8e5a24761e616a91d8cf4d312b16e9ee,task_sG1IterDecon,-,task_sG1IterDecon (79),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466759,1714474548000,1714474565000,98241,16212,-,698.8,0.0,85979136,1485770752,89972736,1489969152,21414819,174485650,1342,1744,4194304,174485504,24,567,/input/data/work/8e/5a24761e616a91d8cf4d312b16e9ee,true,-,7,1,4,31
83,hu-worker-c29,36/231311,nf-36231311a84db4586c14ed5d35709567,task_sG1IterDecon,-,task_sG1IterDecon (83),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474466919,1714474538000,1714474567000,100081,27591,-,664.0,0.0,85819392,1485770752,89812992,1489969152,21414894,223258314,1342,2221,0,223260672,25,1324,/input/data/work/36/231311a84db4586c14ed5d35709567,true,-,9,1,17,31
88,hu-worker-c23,6e/faeb37,nf-6efaeb3720f8624fb4ec8d5e7d81fc88,task_sG1IterDecon,-,task_sG1IterDecon (88),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474467215,1714474542000,1714474556000,88785,14028,-,699.0,0.0,85909504,1485770752,89911296,1489969152,21414942,126216725,1342,1273,0,126218240,25,813,/input/data/work/6e/faeb3720f8624fb4ec8d5e7d81fc88,true,-,5,1,4,27
101,hu-worker-c23,04/5a5e03,nf-045a5e0331ae2f105341229dfc4e9cf4,task_sG1IterDecon,-,task_sG1IterDecon (101),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474467783,1714474543000,1714474558000,90217,14218,-,715.0,0.0,85680128,1485770752,89681920,1489969152,21414943,197104280,1342,1965,0,197103616,22,966,/input/data/work/04/5a5e0331ae2f105341229dfc4e9cf4,true,-,6,1,4,29
103,hu-worker-c40,7d/46e3b7,nf-7d46e3b73a605805d5272a5571c64d4f,task_sG1IterDecon,-,task_sG1IterDecon (103),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474468029,1714474558000,1714474575000,106971,15988,-,696.8,0.0,85852160,1485770752,89849856,1489969152,21414819,136199102,1342,1371,4194304,136200192,20,758,/input/data/work/7d/46e3b73a605805d5272a5571c64d4f,true,-,6,1,11,34
120,hu-worker-c43,1b/3a22d8,nf-1b3a22d8d1677de98f7ea90bc5e4de8b,task_sG1IterDecon,-,task_sG1IterDecon (120),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474468665,1714474547000,1714474561000,92335,13543,-,690.1,0.0,85860352,1485774848,89829376,1489973248,21414297,217764747,1342,2167,0,217763840,22,285,/input/data/work/1b/3a22d8d1677de98f7ea90bc5e4de8b,true,-,6,1,4,30
126,hu-worker-c43,83/0b7a87,nf-830b7a87431e7b5fb6738e2e4633be69,task_sG1IterDecon,-,task_sG1IterDecon (126),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474468845,1714474549000,1714474563000,94155,13369,-,667.3,0.0,85643264,1485770752,89640960,1489969152,21414297,238078460,1342,2365,4096,238080000,24,195,/input/data/work/83/0b7a87431e7b5fb6738e2e4633be69,true,-,8,1,3,29
131,hu-worker-c23,00/eb1e83,nf-00eb1e83b79b51ec9266877fef845987,task_sG1IterDecon,-,task_sG1IterDecon (131),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474469077,1714474555000,1714474569000,99923,13469,-,676.0,0.0,85778432,1485770752,89751552,1489969152,21414941,57114787,1342,598,0,57114624,24,802,/input/data/work/00/eb1e83b79b51ec9266877fef845987,true,-,7,1,4,29
159,hu-worker-c43,07/5269a5,nf-075269a570156a4b576509c08c2feb27,task_sG1IterDecon,-,task_sG1IterDecon (159),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474469367,1714474553000,1714474566000,96633,13254,-,720.0,0.0,85540864,1485770752,89542656,1489969152,21414298,140990658,1342,1417,0,140992512,21,382,/input/data/work/07/5269a570156a4b576509c08c2feb27,true,-,6,1,3,27
122,hu-worker-c40,8c/7f37b8,nf-8c7f37b8f305c275280d8366c6ab9547,task_sG1IterDecon,-,task_sG1IterDecon (122),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474468707,1714474564000,1714474581000,112293,16618,-,702.4,0.0,85630976,1485774848,89600000,1489973248,21414820,232518760,1342,2311,4194304,232517632,25,856,/input/data/work/8c/7f37b8f305c275280d8366c6ab9547,true,-,7,2,4,29
136,hu-worker-c40,ed/1d6366,nf-ed1d63664203effec60fde1e7ae5ee81,task_sG1IterDecon,-,task_sG1IterDecon (136),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474469456,1714474568000,1714474584000,114544,15753,-,738.6,0.0,85086208,1485770752,89088000,1489969152,21414817,71064374,1342,734,0,71065600,21,911,/input/data/work/ed/1d63664203effec60fde1e7ae5ee81,true,-,7,1,3,32
150,hu-worker-c23,80/3e698e,nf-803e698e3b6b118002af5bd33e43a740,task_sG1IterDecon,-,task_sG1IterDecon (150),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474469933,1714474559000,1714474573000,103067,12680,-,717.6,0.0,85733376,1485770752,89731072,1489969152,21414943,135044526,1342,1359,0,135045120,25,1222,/input/data/work/80/3e698e3b6b118002af5bd33e43a740,true,-,7,1,7,39
147,hu-worker-c23,d8/0bcf5c,nf-d80bcf5cb0e7c8d92946b2108853c68f,task_sG1IterDecon,-,task_sG1IterDecon (147),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474470012,1714474560000,1714474574000,103988,13491,-,723.7,0.0,85536768,1485770752,89538560,1489969152,21414941,112178759,1342,1136,0,112181248,22,1072,/input/data/work/d8/0bcf5cb0e7c8d92946b2108853c68f,true,-,6,1,3,28
152,hu-worker-c40,ac/4ac0aa,nf-ac4ac0aadbc04cb2dae07c80e123e499,task_sG1IterDecon,-,task_sG1IterDecon (152),COMPLETED,0,-,friedricht/nf_wfbench:skip_mem_v11,8,-,-,23396834345,1,1714474470192,1714474578000,1714474595000,124808,17302,-,668.3,0.0,85966848,1485770752,89964544,1489969152,21414820,142303705,1342,1430,4194304,142303232,793,1005,/input/data/work/ac/4ac0aadbc04cb2dae07c80e123e499,true,-,31,1,6,27
